Event Code,Gender,Event,Rank,SDMS ID,Family Name,Given Name,NPC,Birth,Result,Time (ms),Qualification,Date,City,Country
SWWBA114010000,W,Women's 100 m Backstroke S14,13,41701,Sheffield,Georgia,GBR,2005,01:13.89,73890,MQS,2019-07-24,Glasgow,Great Britain
SWWBA114010000,W,Women's 100 m Backstroke S14,14,22766,Kang,Jungeun,KOR,1999,01:14.16,74160,MQS,2018-10-08,Jakarta,Indonesia
SWWBA114010000,W,Women's 100 m Backstroke S14,15,33845,Marina,Angela,CAN,1999,01:14.34,74340,MQS,2019-05-31,Lignano Sabbiadoro,Italy
SWWBA114010000,W,Women's 100 m Backstroke S14,16,41700,Neave,Megan,GBR,2003,01:14.49,74490,MQS,2019-04-27,Glasgow,Great Britain
SWWBA114010000,W,Women's 100 m Backstroke S14,17,40729,Storm,Ruby,AUS,2003,01:14.98,74980,MET,2019-04-08,Adelaide,Australia
SWWBA114010000,W,Women's 100 m Backstroke S14,18,14684,Lindberg,Pernilla,SWE,1994,01:15.23,75230,MET,2019-06-30,Malmoe,Sweden
SWWBA114010000,W,Women's 100 m Backstroke S14,19,28606,Coronado Tejeda,Eva,ESP,1999,01:15.82,75820,MET,2019-09-10,London,Great Britain
SWWBA114010000,W,Women's 100 m Backstroke S14,20,22735,Poteshkina,Olga,RUS,1998,01:15.87,75870,MET,2019-05-18,Dzerzhinsk,Russia
SWWBA114010000,W,Women's 100 m Backstroke S14,21,30381,Falk,Janina,AUT,2003,01:16.55,76550,MET,2019-06-09,Berlin,Germany
SWWBA114010000,W,Women's 100 m Backstroke S14,22,29537,Indriani,Syuci,INA,2001,01:17.39,77390,MET,2018-10-08,Jakarta,Indonesia
SWWBR003031000,W,Women's 50 m Breaststroke SB3,1,22575,Smith,Leanne,USA,1988,00:57.24,57240,MQS,2019-09-15,London,Great Britain
SWWBR003031000,W,Women's 50 m Breaststroke SB3,2,19809,Verbova,Maryna,UKR,1998,00:59.34,59340,MQS,2019-09-15,London,Great Britain
SWWBR003031000,W,Women's 50 m Breaststroke SB3,3,16392,Pereira dos Santos,Patricia,BRA,1977,01:02.35,62350,MQS,2019-04-26,Sao Paolo,Brazil
SWWBR003031000,W,Women's 50 m Breaststroke SB3,4,3489,Valle,Patricia,MEX,1969,01:03.46,63460,MQS,2019-09-15,London,Great Britain
SWWBR003031000,W,Women's 50 m Breaststroke SB3,5,14796,Sviderska,Olga,UKR,1989,01:03.56,63560,MQS,2019-05-03,Kamianske,Ukraine
SWWBR003031000,W,Women's 50 m Breaststroke SB3,6,7398,Gavrilyuk,Natalia,RUS,1979,01:03.78,63780,MQS,2019-05-18,Dzerzhinsk,Russia
SWWBR003031000,W,Women's 50 m Breaststroke SB3,7,17675,Trimi,Arjola,ITA,1987,01:04.85,64850,MQS,2019-09-15,London,Great Britain
SWWBR003031000,W,Women's 50 m Breaststroke SB3,8,41183,Challis,Ellie,GBR,2004,01:05.42,65420,MQS,2019-04-27,Glasgow,Great Britain
SWWBR003031000,W,Women's 50 m Breaststroke SB3,9,26717,Peng,Qiuping,CHN,1994,01:06.39,66390,MQS,2019-08-31,Tianjin,China
SWWBR003031000,W,Women's 50 m Breaststroke SB3,10,26761,Cunnington,Tammy,CAN,1975,01:12.55,72550,MET,2019-08-09,Winnpeg,Canada
SWWBR003031000,W,Women's 50 m Breaststroke SB3,11,30721,Watson,Rachael,AUS,1992,01:13.67,73670,MET,2019-09-15,London,Great Britain
SWWBR003031000,W,Women's 50 m Breaststroke SB3,12,21533,Stamatopoulou,Alexandra,GRE,1986,01:19.25,79250,MET,2019-05-23,Athens,Greece
SWWBR003031000,W,Women's 50 m Breaststroke SB3,13,34131,Boettcher,Gina,GER,2001,01:19.70,79700,MET,2019-09-15,London,Great Britain
SWWBR003031000,W,Women's 50 m Breaststroke SB3,14,19481,Guirenko,Veronika,ISR,1998,01:21.79,81790,MET,2019-09-15,London,Great Britain
SWWBR104011000,W,Women's 100 m Breaststroke SB4,1,4089,Illes,Fanni,HUN,1992,01:46.92,106920,MQS,2019-09-09,London,Great Britain
SWWBR104011000,W,Women's 100 m Breaststroke SB4,2,15335,Ghiretti,Giulia,ITA,1994,01:50.50,110500,MQS,2019-09-09,London,Great Britain
SWWBR104011000,W,Women's 100 m Breaststroke SB4,3,18203,Yao,Cuan,CHN,1997,01:53.84,113840,MQS,2019-08-27,Tianjin,China
SWWBR104011000,W,Women's 100 m Breaststroke SB4,4,30727,Boggioni,Monica,ITA,1998,01:53.96,113960,MQS,2019-09-09,London,Great Britain
SWWBR104011000,W,Women's 100 m Breaststroke SB4,5,4525,Cheng,Jiao,CHN,1994,01:53.97,113970,MQS,2019-08-27,Tianjin,China
SWWBR104011000,W,Women's 100 m Breaststroke SB4,6,29020,Wang,Junru,CHN,2000,01:57.53,117530,MQS,2019-08-27,Tianjin,China
SWWBR104011000,W,Women's 100 m Breaststroke SB4,7,29027,Zhang,Li,CHN,1998,02:00.80,120800,MQS,2019-08-27,Tianjin,China
SWWBR104011000,W,Women's 100 m Breaststroke SB4,8,4201,Shavel,Natalia,BLR,1973,02:03.82,123820,MQS,2019-09-09,London,Great Britain
SWWBR104011000,W,Women's 100 m Breaststroke SB4,9,21103,Deviatova,Irina,RUS,1988,02:05.92,125920,MQS,2019-05-14,Dzerzhinsk,Russia
SWWBR104011000,W,Women's 100 m Breaststroke SB4,10,3827,Narita,Mayumi,JPN,1970,02:06.40,126400,MQS,2018-10-07,Jakarta,Indonesia
SWWBR104011000,W,Women's 100 m Breaststroke SB4,11,3778,Goh,Rui Si Theresa,SGP,1987,02:08.14,128140,MQS,2019-05-10,Singapore,Singapore
SWWBR104011000,W,Women's 100 m Breaststroke SB4,12,22508,Butkova,Nataliia,RUS,1991,02:12.04,132040,MQS,2019-05-14,Dzerzhinsk,Russia
SWWBR104011000,W,Women's 100 m Breaststroke SB4,13,42291,Pavliukova,Natalia,RUS,1994,02:12.08,132080,MQS,2019-09-09,London,Great Britain
SWWBR104011000,W,Women's 100 m Breaststroke SB4,14,29705,Deng,Yue,CHN,2001,02:12.20,132200,MQS,2019-08-27,Tianjin,China
SWWBR104011000,W,Women's 100 m Breaststroke SB4,15,23975,Abdelshafi,Malak,EGY,2003,02:20.68,140680,MQS,2019-09-09,London,Great Britain
SWWBR104011000,W,Women's 100 m Breaststroke SB4,16,3772,Ferreira,Leticia,BRA,1982,02:35.02,155020,MET,2019-04-26,Sao Paolo,Brazil
SWWBR105011000,W,Women's 100 m Breaststroke SB5,1,19796,Mereshko,Yelyzaveta,UKR,1992,01:41.32,101320,MQS,2019-09-09,London,Great Britain
SWWBR105011000,W,Women's 100 m Breaststroke SB5,2,4486,Schott,Verena,GER,1989,01:41.90,101900,MQS,2019-04-13,Eindhoven,Netherlands
SWWBR105011000,W,Women's 100 m Breaststroke SB5,3,8919,Rung,Sarah Louise,NOR,1989,01:43.39,103390,MQS,2019-06-06,Berlin,Germany
SWWBR105011000,W,Women's 100 m Breaststroke SB5,4,33682,Szaraz,Evelin,HUN,2005,01:44.47,104470,MQS,2019-09-09,London,Great Britain
SWWBR105011000,W,Women's 100 m Breaststroke SB5,5,11943,Song,Lingling,CHN,1996,01:44.98,104980,MQS,2019-09-09,London,Great Britain
SWWBR105011000,W,Women's 100 m Breaststroke SB5,6,17386,Pushilina,Marina,RUS,1999,01:51.07,111070,MQS,2019-05-14,Dzerzhinsk,Russia
SWWBR105011000,W,Women's 100 m Breaststroke SB5,7,17720,Trinh,Thi Bich Nhu,VIE,1985,01:55.17,115170,MQS,2018-10-07,Jakarta,Indonesia
SWWBR105011000,W,Women's 100 m Breaststroke SB5,8,11697,Bjornsdottir,Thelma Bjorg,ISL,1996,01:55.80,115800,MQS,2019-03-16,Hafnarfjörður,Iceland
SWWBR105011000,W,Women's 100 m Breaststroke SB5,9,10420,Talamona,Arianna,ITA,1994,01:58.09,118090,MQS,2019-05-31,Lignano Sabbiadoro,Italy
SWWBR105011000,W,Women's 100 m Breaststroke SB5,10,30712,Garcia,Laila Suzigan,BRA,2000,02:00.31,120310,MET,2019-08-27,Lima,Peru
SWWBR105011000,W,Women's 100 m Breaststroke SB5,11,18496,Sonntag,Peggy,GER,1999,02:01.40,121400,MET,2019-05-31,Lignano Sabbiadoro,Italy
SWWBR106011000,W,Women's 100 m Breaststroke SB6,1,21140,Liu,Daomin,CHN,1999,01:29.87,89870,MQS,2019-09-15,London,Great Britain
SWWBR106011000,W,Women's 100 m Breaststroke SB6,2,26591,Summers-Newton,Maisie,GBR,2002,01:33.46,93460,MQS,2019-09-15,London,Great Britain
SWWBR106011000,W,Women's 100 m Breaststroke SB6,3,4364,Simmonds,Eleanor,GBR,1994,01:38.22,98220,MQS,2019-09-15,London,Great Britain
SWWBR106011000,W,Women's 100 m Breaststroke SB6,4,17534,Herzog,Sophia,USA,1997,01:39.02,99020,MQS,2019-05-10,Singapore,Singapore
SWWBR106011000,W,Women's 100 m Breaststroke SB6,5,19341,Marks,Elizabeth,USA,1990,01:39.44,99440,MQS,2019-09-15,London,Great Britain
SWWBR106011000,W,Women's 100 m Breaststroke SB6,6,17280,Savtsova,Viktoriia,UKR,1997,01:40.39,100390,MQS,2019-09-15,London,Great Britain
SWWBR106011000,W,Women's 100 m Breaststroke SB6,7,18163,Turner,Nicole,IRL,2002,01:44.34,104340,MQS,2019-09-15,London,Great Britain
SWWBR106011000,W,Women's 100 m Breaststroke SB6,8,41497,Chen,Shuling,CHN,2003,01:45.59,105590,MQS,2019-04-26,Sao Paolo,Brazil
SWWBR106011000,W,Women's 100 m Breaststroke SB6,9,4978,Berube,Camille,CAN,1995,01:46.43,106430,MQS,2019-04-06,Toronto,Canada
SWWBR106011000,W,Women's 100 m Breaststroke SB6,10,8453,Kisser,Danielle,CAN,1996,01:47.00,107000,MQS,2019-04-06,Toronto,Canada
SWWBR106011000,W,Women's 100 m Breaststroke SB6,11,29252,Gaffney,Julia,USA,2000,01:47.02,107020,MQS,2019-06-02,Colorado Springs,United States of America
SWWBR106011000,W,Women's 100 m Breaststroke SB6,12,26524,Koike,Sakura,JPN,2001,01:47.84,107840,MQS,2018-10-07,Jakarta,Indonesia
SWWBR106011000,W,Women's 100 m Breaststroke SB6,13,21872,Lettenberger,Ahalya,USA,2001,01:49.21,109210,MQS,2019-09-15,London,Great Britain
SWWBR106011000,W,Women's 100 m Breaststroke SB6,14,16225,Cruz de Andrade,Pamella Cristina,BRA,1993,01:49.47,109470,MQS,2018-10-20,SAO PAULO,Brazil
SWWBR106011000,W,Women's 100 m Breaststroke SB6,15,7118,Weggemann,Mallory,USA,1989,01:52.06,112060,MET,2019-06-02,Colorado Springs,United States of America
SWWBR107011000,W,Women's 100 m Breaststroke SB7,1,21815,Thomas Kane,Tiffany,AUS,2001,01:30.36,90360,MQS,2019-09-11,London,Great Britain
SWWBR107011000,W,Women's 100 m Breaststroke SB7,2,22532,Routliffe,Tess,CAN,1998,01:32.39,92390,MQS,2019-09-11,London,Great Britain
SWWBR107011000,W,Women's 100 m Breaststroke SB7,3,26389,Pavlova,Mariia,RUS,1998,01:33.34,93340,MQS,2019-05-14,Dzerzhinsk,Russia
SWWBR107011000,W,Women's 100 m Breaststroke SB7,4,5097,Long,Jessica,USA,1992,01:33.39,93390,MQS,2019-05-10,Singapore,Singapore
SWWBR107011000,W,Women's 100 m Breaststroke SB7,5,24072,Tripp,Abi,CAN,2001,01:33.99,93990,MQS,2019-04-06,Toronto,Canada
SWWBR107011000,W,Women's 100 m Breaststroke SB7,6,8953,Khrul,Oksana,UKR,1995,01:39.22,99220,MQS,2019-09-11,London,Great Britain
SWWBR107011000,W,Women's 100 m Breaststroke SB7,7,19698,Somellera Mandujano,Naomi,MEX,1998,01:40.22,100220,MQS,2019-08-26,Lima,Peru
SWWBR107011000,W,Women's 100 m Breaststroke SB7,8,29253,Shepherd,Haven,USA,2003,01:43.39,103390,MQS,2019-08-26,Lima,Peru
SWWBR107011000,W,Women's 100 m Breaststroke SB7,9,17934,Duskova,Vendula,CZE,1998,01:45.56,105560,MET,2019-06-06,Berlin,Germany
SWWBR107011000,W,Women's 100 m Breaststroke SB7,10,7377,Vinther,Amalie,DEN,1995,01:49.41,109410,MET,2019-09-11,London,Great Britain
SWWBR107011000,W,Women's 100 m Breaststroke SB7,11,35361,Zheng,Tingting,CHN,2003,01:49.66,109660,MET,2019-08-27,Tianjin,China
SWWBR107011000,W,Women's 100 m Breaststroke SB7,12,42312,Maack,Mira Jeanne,GER,2004,01:50.99,110990,MET,2019-05-31,Lignano Sabbiadoro,Italy
SWWBR107011000,W,Women's 100 m Breaststroke SB7,13,30080,Supiot,Claire,FRA,1968,01:51.03,111030,MET,2019-02-16,Melbourne,Australia
SWWBR108011000,W,Women's 100 m Breaststroke SB8,1,41153,Whiston,Brock,GBR,1996,01:13.51,73510,MQS,2019-07-25,Glasgow,Great Britain
SWWBR108011000,W,Women's 100 m Breaststroke SB8,2,6388,Pascoe,Sophie,NZL,1993,01:19.99,79990,MQS,2019-02-16,Melbourne,Australia
SWWBR108011000,W,Women's 100 m Breaststroke SB8,3,5780,Roxon,Katarina,CAN,1993,01:21.96,81960,MQS,2019-09-15,London,Great Britain
SWWBR108011000,W,Women's 100 m Breaststroke SB8,4,5620,Keane,Ellen,IRL,1995,01:22.21,82210,MQS,2019-06-06,Berlin,Germany
SWWBR108011000,W,Women's 100 m Breaststroke SB8,5,31033,Razetdinova,Adelina,RUS,2000,01:23.91,83910,MQS,2019-09-15,London,Great Britain
SWWBR108011000,W,Women's 100 m Breaststroke SB8,6,42161,Ishchiulova,Viktoriia,RUS,2004,01:26.66,86660,MQS,2019-09-15,London,Great Britain
SWWBR108011000,W,Women's 100 m Breaststroke SB8,7,16211,Marques Soto,Nuria,ESP,1999,01:28.03,88030,MQS,2019-06-06,Berlin,Germany
SWWBR108011000,W,Women's 100 m Breaststroke SB8,8,30293,Utsugi,Mikuni,JPN,2003,01:28.19,88190,MQS,2018-10-08,Jakarta,Indonesia
SWWBR108011000,W,Women's 100 m Breaststroke SB8,9,29701,Xu,Jialing,CHN,2002,01:28.25,88250,MQS,2018-10-08,Jakarta,Indonesia
SWWBR108011000,W,Women's 100 m Breaststroke SB8,10,5889,Wozniak,Paulina,POL,1992,01:28.34,88340,MQS,2019-06-06,Berlin,Germany
SWWBR108011000,W,Women's 100 m Breaststroke SB8,11,20480,McCabe,Jay,GBR,2002,01:30.17,90170,MQS,2019-04-27,Glasgow,Great Britain
SWWBR108011000,W,Women's 100 m Breaststroke SB8,12,35606,Chen,Yawen,CHN,1996,01:30.28,90280,MQS,2018-10-08,Jakarta,Indonesia
SWWBR108011000,W,Women's 100 m Breaststroke SB8,13,18075,White,Meimei,USA,2004,01:31.24,91240,MQS,2019-08-26,Lima,Peru
SWWBR108011000,W,Women's 100 m Breaststroke SB8,14,8874,Gkouli,Efthymia,GRE,1996,01:32.46,92460,MQS,2019-05-22,Athens,Greece
SWWBR108011000,W,Women's 100 m Breaststroke SB8,15,14922,Aspden,Hannah,USA,2000,01:35.56,95560,MET,2019-06-02,Colorado Springs,United States of America
SWWBR108011000,W,Women's 100 m Breaststroke SB8,16,5313,Lu,Weiyuan,CHN,1990,01:36.86,96860,MET,2019-05-10,Singapore,Singapore
SWWBR109011000,W,Women's 100 m Breaststroke SB9,1,14677,Zijderveld,Chantalle,NED,2000,01:12.55,72550,MQS,2019-09-14,London,Great Britain
SWWBR109011000,W,Women's 100 m Breaststroke SB9,2,19395,Kruger,Lisa,NED,2000,01:15.26,75260,MQS,2019-09-14,London,Great Britain
SWWBR109011000,W,Women's 100 m Breaststroke SB9,3,5946,Gimenez,Daniela,ARG,1992,01:18.69,78690,MQS,2019-09-14,London,Great Britain
SWWBR109011000,W,Women's 100 m Breaststroke SB9,4,33520,Stephens,Keira,AUS,2003,01:19.10,79100,MQS,2018-12-20,Brisbane,Australia
SWWBR109011000,W,Women's 100 m Breaststroke SB9,5,26870,Chen,Yi,CHN,2001,01:20.49,80490,MQS,2018-10-09,Jakarta,Indonesia
SWWBR109011000,W,Women's 100 m Breaststroke SB9,6,22220,Tubbs,Samantha,USA,1999,01:21.12,81120,MQS,2019-08-31,Lima,Peru
SWWBR109011000,W,Women's 100 m Breaststroke SB9,7,5942,Gascon,Sarai,ESP,1992,01:22.00,82000,MQS,2019-04-27,Glasgow,Great Britain
SWWBR109011000,W,Women's 100 m Breaststroke SB9,8,6431,Ryabova,Nina,RUS,1992,01:22.11,82110,MQS,2019-09-14,London,Great Britain
SWWBR109011000,W,Women's 100 m Breaststroke SB9,9,33503,Greenwood,Jasmine,AUS,2004,01:22.98,82980,MQS,2019-06-13,Brisbane,Australia
SWWBR109011000,W,Women's 100 m Breaststroke SB9,10,8375,Scott,Madeleine,AUS,1993,01:24.08,84080,MQS,2019-02-16,Melbourne,Australia
SWWBR109011000,W,Women's 100 m Breaststroke SB9,11,19286,Pap,Bianka,HUN,2000,01:24.82,84820,MET,2019-05-31,Lignano Sabbiadoro,Italy
SWWBR109011000,W,Women's 100 m Breaststroke SB9,12,19841,Ike,Airi,JPN,1998,01:25.37,85370,MET,2018-10-09,Jakarta,Indonesia
SWWBR109011000,W,Women's 100 m Breaststroke SB9,13,33859,Jenkins,Mikaela,USA,2003,01:26.85,86850,MET,2019-04-05,Indianapolis,United States of America
SWWBR109011000,W,Women's 100 m Breaststroke SB9,14,34146,Scortechini,Alessia,ITA,1997,01:27.28,87280,MET,2019-05-31,Lignano Sabbiadoro,Italy
SWWBR111011000,W,Women's 100 m Breaststroke SB11,1,41650,Ma,Jia,CHN,1998,01:22.36,82360,MQS,2019-09-11,London,Great Britain
SWWBR111011000,W,Women's 100 m Breaststroke SB11,2,26866,Zhang,Xiaotong,CHN,1999,01:23.65,83650,MQS,2018-10-09,Jakarta,Indonesia
SWWBR111011000,W,Women's 100 m Breaststroke SB11,3,21984,Bruinsma,Liesette,NED,2000,01:25.59,85590,MQS,2019-09-11,London,Great Britain
SWWBR111011000,W,Women's 100 m Breaststroke SB11,4,8949,Berezhna,Yana,UKR,1997,01:27.50,87500,MQS,2019-09-11,London,Great Britain
SWWBR111011000,W,Women's 100 m Breaststroke SB11,5,41652,Han,Jiabao,CHN,2001,01:28.12,88120,MQS,2019-09-11,London,Great Britain
SWWBR111011000,W,Women's 100 m Breaststroke SB11,6,6532,Baez,Nadia,ARG,1989,01:30.77,90770,MQS,2019-09-11,London,Great Britain
SWWBR111011000,W,Women's 100 m Breaststroke SB11,7,28540,Polikarpova,Sofiia,RUS,2002,01:33.17,93170,MQS,2019-09-11,London,Great Britain
SWWBR111011000,W,Women's 100 m Breaststroke SB11,8,15685,Rabbolini,Martina,ITA,1998,01:34.96,94960,MQS,2019-03-02,Bologna,Italy
SWWBR111011000,W,Women's 100 m Breaststroke SB11,9,26712,Cai,Liwen,CHN,1998,01:36.19,96190,MQS,2018-10-09,Jakarta,Indonesia
SWWBR111011000,W,Women's 100 m Breaststroke SB11,10,22689,Blattnerova,Tatiana,SVK,2002,01:38.63,98630,MQS,2019-06-06,Berlin,Germany
SWWBR111011000,W,Women's 100 m Breaststroke SB11,11,9163,Alcazar Figueroa,Matilde Estefania,MEX,1995,01:38.79,98790,MQS,2019-04-26,Sao Paolo,Brazil
SWWBR111011000,W,Women's 100 m Breaststroke SB11,12,17919,Piddubna,Maryna,UKR,1998,01:41.37,101370,MET,2019-05-03,Kamianske,Ukraine
SWWBR111011000,W,Women's 100 m Breaststroke SB11,13,20477,Hermes,McClain,USA,2001,01:47.21,107210,MET,2018-12-15,Oro Valley,United States of America
SWWBR111011000,W,Women's 100 m Breaststroke SB11,14,6586,Ishiura,Tomomi,JPN,1988,01:48.43,108430,MET,2018-10-09,Jakarta,Indonesia
SWWBR112011000,W,Women's 100 m Breaststroke SB12,1,10677,Krawzow,Elena,GER,1993,01:12.71,72710,MQS,2019-06-06,Berlin,Germany
SWWBR112011000,W,Women's 100 m Breaststroke SB12,2,41237,Gomes Santiago,Maria Carolina,BRA,1985,01:14.79,74790,MQS,2019-04-26,Sao Paolo,Brazil
SWWBR112011000,W,Women's 100 m Breaststroke SB12,3,42294,Lukyanenko,Daria,RUS,2002,01:15.88,75880,MQS,2019-09-12,London,Great Britain
SWWBR112011000,W,Women's 100 m Breaststroke SB12,4,42122,Latritskaia,Mariia,RUS,2002,01:16.19,76190,MQS,2019-09-12,London,Great Britain
SWWBR112011000,W,Women's 100 m Breaststroke SB12,5,18289,Meyers,Rebecca,USA,1994,01:18.70,78700,MQS,2019-09-12,London,Great Britain
SWWBR112011000,W,Women's 100 m Breaststroke SB12,6,26348,Zudzilava,Anastasiya,BLR,2001,01:18.76,78760,MQS,2019-09-12,London,Great Britain
SWWBR112011000,W,Women's 100 m Breaststroke SB12,7,6837,Pelendritou,Karolina,CYP,1986,01:19.15,79150,MQS,2019-09-12,London,Great Britain
SWWBR112011000,W,Women's 100 m Breaststroke SB12,8,29784,Soon,Sophie Jin Wen,SGP,1997,01:27.48,87480,MQS,2019-05-10,Singapore,Singapore
SWWBR112011000,W,Women's 100 m Breaststroke SB12,9,26835,Labudda,Neele,GER,2003,01:27.84,87840,MQS,2019-04-27,Glasgow,Great Britain
SWWBR112011000,W,Women's 100 m Breaststroke SB12,10,23663,Rakhimbekova,Aliya,KAZ,1999,01:30.68,90680,MQS,2019-09-12,London,Great Britain
SWWBR112011000,W,Women's 100 m Breaststroke SB12,11,9096,Viel,Raquel,BRA,1983,01:32.45,92450,MET,2019-05-11,Sao Paulo,Brazil
SWWBR112011000,W,Women's 100 m Breaststroke SB12,12,6816,Mota,Belkys,VEN,1982,01:33.07,93070,MET,2019-04-26,Sao Paolo,Brazil
SWWBR112011000,W,Women's 100 m Breaststroke SB12,13,32586,Da Silva Sousa,Lucilene,BRA,2000,01:39.44,99440,MET,2019-07-06,Sao Paulo,Brazil
SWWBR113011000,W,Women's 100 m Breaststroke SB13,1,28821,Amilova,Fotimakhon,UZB,1999,01:09.57,69570,MQS,2018-10-09,Jakarta,Indonesia
SWWBR113011000,W,Women's 100 m Breaststroke SB13,2,29717,Redfern,Rebecca,GBR,1999,01:14.33,74330,MQS,2019-06-06,Berlin,Germany
SWWBR113011000,W,Women's 100 m Breaststroke SB13,3,10849,Young,Colleen,USA,1998,01:16.01,76010,MQS,2019-06-06,Berlin,Germany
SWWBR113011000,W,Women's 100 m Breaststroke SB13,4,30189,Toshpulatova,Shokhsanamkhon,UZB,1997,01:18.56,78560,MQS,2018-10-09,Jakarta,Indonesia
SWWBR113011000,W,Women's 100 m Breaststroke SB13,5,36463,Tsujiuchi,Ayano,JPN,1996,01:19.85,79850,MQS,2019-09-12,London,Great Britain
SWWBR113011000,W,Women's 100 m Breaststroke SB13,6,32448,Endrolath,Marlene,GER,2001,01:21.06,81060,MQS,2019-09-12,London,Great Britain
SWWBR113011000,W,Women's 100 m Breaststroke SB13,7,36188,Chioti,Evangelia Chrysoula,GRE,2002,01:21.53,81530,MQS,2019-09-12,London,Great Britain
SWWBR113011000,W,Women's 100 m Breaststroke SB13,8,15994,Ruether,Martha,USA,1994,01:22.04,82040,MQS,2019-09-12,London,Great Britain
SWWBR113011000,W,Women's 100 m Breaststroke SB13,9,35974,Mirzokhidova,Nigorakhon,UZB,2001,01:22.31,82310,MQS,2018-10-09,Jakarta,Indonesia
SWWBR113011000,W,Women's 100 m Breaststroke SB13,10,33000,Gilli,Carlotta,ITA,2001,01:22.53,82530,MQS,2018-12-16,Brescia,Italy
SWWBR113011000,W,Women's 100 m Breaststroke SB13,11,26219,Jones,Jenna,AUS,2001,01:23.44,83440,MQS,2019-09-12,London,Great Britain
SWWBR113011000,W,Women's 100 m Breaststroke SB13,12,27000,Ferreira,Alani,RSA,1998,01:23.86,83860,MQS,2019-09-12,London,Great Britain
SWWBR113011000,W,Women's 100 m Breaststroke SB13,13,29907,Kane,Abby,GBR,2003,01:26.19,86190,MET,2019-06-06,Berlin,Germany
SWWBR113011000,W,Women's 100 m Breaststroke SB13,14,22311,Edo Beltran,Ariadna,ESP,1998,01:26.67,86670,MET,2019-03-30,MADRID,Spain
SWWBR114011000,W,Women's 100 m Breaststroke SB14,1,32442,Fiddes,Louise,GBR,2001,01:13.20,73200,MQS,2019-09-11,London,Great Britain
SWWBR114011000,W,Women's 100 m Breaststroke SB14,2,11108,Alonso Morales,Michelle,ESP,1994,01:13.49,73490,MQS,2019-09-11,London,Great Britain
SWWBR114011000,W,Women's 100 m Breaststroke SB14,3,28114,Carneiro,Debora,BRA,1998,01:16.33,76330,MQS,2019-08-25,Lima,Peru
SWWBR114011000,W,Women's 100 m Breaststroke SB14,4,28115,Carneiro,Beatriz,BRA,1998,01:17.11,77110,MQS,2019-08-25,Lima,Peru
SWWBR114011000,W,Women's 100 m Breaststroke SB14,5,22610,Shabalina,Valeriia,RUS,1995,01:17.52,77520,MQS,2019-09-11,London,Great Britain
SWWBR114011000,W,Women's 100 m Breaststroke SB14,6,42156,Barbatina,Elizaveta,RUS,2003,01:17.99,77990,MQS,2019-09-11,London,Great Britain
SWWBR114011000,W,Women's 100 m Breaststroke SB14,7,22883,Hartin,Danielle,GBR,2002,01:19.52,79520,MQS,2019-04-27,Glasgow,Great Britain
SWWBR114011000,W,Women's 100 m Breaststroke SB14,8,39319,Serizawa,Mikika,JPN,2000,01:20.13,80130,MQS,2019-06-09,Yokohama,Japan
SWWBR114011000,W,Women's 100 m Breaststroke SB14,9,24373,Leonhardt,Paige,AUS,2000,01:20.35,80350,MQS,2018-12-20,Brisbane,Australia
SWWBR114011000,W,Women's 100 m Breaststroke SB14,10,40729,Storm,Ruby,AUS,2003,01:20.97,80970,MQS,2019-02-16,Melbourne,Australia
SWWBR114011000,W,Women's 100 m Breaststroke SB14,11,29537,Indriani,Syuci,INA,2001,01:22.19,82190,MQS,2019-09-11,London,Great Britain
SWWBR114011000,W,Women's 100 m Breaststroke SB14,12,31308,Deguchi,Mai,JPN,1996,01:23.97,83970,MQS,2018-10-07,Jakarta,Indonesia
SWWBR114011000,W,Women's 100 m Breaststroke SB14,13,15270,Morrier,Justine,CAN,1997,01:24.95,84950,MQS,2019-04-06,Toronto,Canada
SWWBR114011000,W,Women's 100 m Breaststroke SB14,14,17825,Watanabe,Remi,JPN,1993,01:25.10,85100,MQS,2019-03-03,Fuji,Japan
SWWBR114011000,W,Women's 100 m Breaststroke SB14,15,14684,Lindberg,Pernilla,SWE,1994,01:25.18,85180,MQS,2019-01-26,Malmoe,Sweden
SWWBR114011000,W,Women's 100 m Breaststroke SB14,16,29008,Getson,Jaime-Lee,AUS,1999,01:25.37,85370,MQS,2019-06-13,Brisbane,Australia
SWWBR114011000,W,Women's 100 m Breaststroke SB14,17,35801,Chan,Yui Lam,HKG,2003,01:27.39,87390,MET,2019-04-27,Glasgow,Great Britain
SWWBR114011000,W,Women's 100 m Breaststroke SB14,18,33185,Kitano,Amisa,JPN,2003,01:27.75,87750,MET,2019-02-16,Melbourne,Australia
SWWBU005050000,W,Women's 50 m Butterfly S5,1,4525,Cheng,Jiao,CHN,1994,00:43.97,43970,MQS,2019-08-28,Tianjin,China
SWWBU005050000,W,Women's 50 m Butterfly S5,2,10420,Talamona,Arianna,ITA,1994,00:45.62,45620,MQS,2019-09-12,London,Great Britain
SWWBU005050000,W,Women's 50 m Butterfly S5,3,30461,Ozturk,Sevilay,TUR,2003,00:45.80,45800,MQS,2019-09-12,London,Great Britain
SWWBU005050000,W,Women's 50 m Butterfly S5,4,3847,Perales,Teresa,ESP,1975,00:47.00,47000,MQS,2019-09-12,London,Great Britain
SWWBU005050000,W,Women's 50 m Butterfly S5,5=,18203,Yao,Cuan,CHN,1997,00:47.21,47210,MQS,2019-08-28,Tianjin,China
