Discipline,Competition Code,Competition,City,Type,Event,Event Unit,Date,Rank,SDMS ID,Athlete/Team,NPC,Class,IRM,Time
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S8;Final 1;2019-09-13;2;29696;YANG Guanglong;CHN;S8;;00:26.81
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S8;Final 1;2019-09-13;1;10485;MICHALENTZAKIS Dimosthenis;GRE;S8;;00:26.54
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S9;Final 1;2019-09-15;1;33124;BARLAAM Simone;ITA;S9;;00:24.00
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S9;Final 1;2019-09-15;2;14876;TARASOV Denis;RUS;S9;;00:25.14
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S10;Final 1;2019-09-09;2;6421;RODRIGUES Phelipe Andrews Melo;BRA;S10;;00:23.71
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S10;Final 1;2019-09-09;1;35998;RAIMONDI Stefano;ITA;S10;;00:23.63
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S11;Final 1;2019-09-09;1;30746;BELARMINO PEREIRA Wendell;BRA;S11;;00:26.20
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S11;Final 1;2019-09-09;2;24354;BELOUSOV Kirill;RUS;S11;;00:26.25
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S12;Final 1;2019-09-11;2;19525;DENYSENKO Yaroslav;UKR;S12;;00:23.91
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S12;Final 1;2019-09-11;1;19526;YAREMENKO Illia;UKR;S12;;00:23.53
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S13;Final 1;2019-09-15;1;7861;BOKI Ihar;BLR;S13;;00:23.30
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 50 m Freestyle S13;Final 1;2019-09-15;2;35973;ASLANOV Islam;UZB;S13;;00:23.77
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 150 m Individual Medley SM3;Final 1;2019-09-14;2;10815;MUSTAFA Ahmed;AUS;SM3;;03:01.17
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 150 m Individual Medley SM3;Final 1;2019-09-14;1;23453;LOPEZ DIAZ Diego;MEX;SM3;;02:57.61
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 150 m Individual Medley SM4;Final 1;2019-09-11;1;20545;ZHDANOV Roman;RUS;SM4;;02:26.27
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 150 m Individual Medley SM4;Final 1;2019-09-11;2;34764;DADAON Ami Omer;ISR;SM4;;02:31.17
