IPC Sport Data Management System;;;;;;;;;;;;;;
IPC Swimming Rankings - Rio 2016 Paralympic Games;;;;;;;;;;;;;;
User;;Guest;;;;;;;;;;;;
Timestamp;;Tue, 11 Aug 2015 12:47:49 +0200;;;;;;;;;;;;
Period Start;;15.10.2014;;;;;;;;;;;;
Period End;;14.8.2016;;;;;;;;;;;;
Course;;Long Course;;;;;;;;;;;;
;;;;;;;;;;;;;;
Event Code;Gender;Event;Rank;SDMS ID;Family Name;Given Name;NPC;Birth;Result;Time (ms);Qualification;Date;City;Country
SWWBA109010000;W;Women's 100 m Backstroke S9;11;22171;Neiufi;Tupou;NZL;2001;01:16.54;76540;MQS;10.7.2015;Hamilton;New Zealand
SWWBA109010000;W;Women's 100 m Backstroke S9;12;5527;Dun;Longjuan;CHN;1993;01:16.68;76680;MQS;24.4.2015;Sao Paulo;Brazil
SWWBA109010000;W;Women's 100 m Backstroke S9;13;14842;Richter;Megan;GBR;2000;01:17.28;77280;MQS;16.4.2015;Berlin;Germany
SWWBA109010000;W;Women's 100 m Backstroke S9;14;11942;Lin;Ping;CHN;1994;01:17.44;77440;MQS;23.10.2014;Incheon;South Korea
SWWBA109010000;W;Women's 100 m Backstroke S9;15;8375;Scott;Madeleine;AUS;1993;01:17.82;77820;MET;28.2.2015;Sydney;Australia
SWWBA109010000;W;Women's 100 m Backstroke S9;16;5620;Keane;Ellen;IRL;1995;01:18.69;78690;MET;13.7.2015;Glasgow;Great Britain
SWWBA109010000;W;Women's 100 m Backstroke S9;17;11059;Ichinose;Mei;JPN;1997;01:18.97;78970;MET;13.7.2015;Glasgow;Great Britain
SWWBA109010000;W;Women's 100 m Backstroke S9;18;11605;Cruz;Camille;BRA;1992;01:19.14;79140;MET;4.7.2015;Sao Paulo;Brazil
SWWBA109010000;W;Women's 100 m Backstroke S9;19;15324;McConnell;Ashleigh;AUS;1996;01:19.20;79200;MET;3.4.2015;Sydney;Australia
SWWBA109010000;W;Women's 100 m Backstroke S9;20;21817;Beecroft;Emily;AUS;1999;01:19.27;79270;MET;3.4.2015;Sydney;Australia
SWWBA109010000;W;Women's 100 m Backstroke S9;21;8944;Cai;Yuqingyan;CHN;1995;01:19.96;79960;MET;24.4.2015;Sao Paulo;Brazil
SWWBA109010000;W;Women's 100 m Backstroke S9;22;5780;Roxon;Katarina;CAN;1993;01:21.24;81240;MET;28.3.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;1;10492;Mortimer;Summer;NED;1993;01:05.86;65860;MQS;16.7.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;2;6388;Pascoe;Sophie;NZL;1993;01:07.30;67300;MQS;15.4.2015;Auckland;New Zealand
SWWBA110010000;W;Women's 100 m Backstroke S10;3;14880;Tai;Alice;GBR;1999;01:08.46;68460;MQS;16.7.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;4;19286;Pap;Bianka;HUN;2000;01:09.42;69420;MQS;16.7.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;5;19395;Kruger;Lisa;NED;2000;01:10.39;70390;MQS;16.7.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;6;15053;Roulet;Anaelle;FRA;1996;01:10.90;70900;MQS;16.7.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;7;6431;Ryabova;Nina;RUS;1992;01:11.39;71390;MQS;16.7.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;8;7807;Rivard;Aurelie;CAN;1996;01:11.44;71440;MQS;16.4.2015;Berlin;Germany
SWWBA110010000;W;Women's 100 m Backstroke S10;9;10476;Oosterhuis;Marije;NED;1995;01:11.86;71860;MQS;16.7.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;10;15689;Downie;Katherine;AUS;1996;01:12.62;72620;MQS;3.4.2015;Sydney;Australia
SWWBA110010000;W;Women's 100 m Backstroke S10;11;21145;Zhu;Jiaying;CHN;1994;01:12.95;72950;MQS;16.7.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;12;6438;Sapiro;Shireen;RSA;1991;01:12.96;72960;MQS;14.4.2015;Durban;South Africa
SWWBA110010000;W;Women's 100 m Backstroke S10;13;7651;Watz;Lina;SWE;1996;01:13.01;73010;MQS;16.7.2015;Glasgow;Great Britain
SWWBA110010000;W;Women's 100 m Backstroke S10;14;7538;Hernandez Santos;Isabel Yinghua;ESP;1995;01:13.94;73940;MET;8.3.2015;Alcorcon (Madrid);Spain
SWWBA110010000;W;Women's 100 m Backstroke S10;15;18200;Zhang;Meng;CHN;1996;01:13.95;73950;MET;23.10.2014;Incheon;South Korea
SWWBA110010000;W;Women's 100 m Backstroke S10;16;26870;Chen;Yi;CHN;2001;01:14.43;74430;MET;24.4.2015;Sao Paulo;Brazil
SWWBA110010000;W;Women's 100 m Backstroke S10;17;11175;Lee;Harriet;GBR;1991;01:17.71;77710;MET;21.2.2015;Sheffield;Great Britain
SWWBA111010000;W;Women's 100 m Backstroke S11;1;6939;Fisher;Mary;NZL;1993;01:19.77;79770;MQS;15.7.2015;Glasgow;Great Britain
SWWBA111010000;W;Women's 100 m Backstroke S11;2;6672;Schulte;Daniela;GER;1982;01:21.33;81330;MQS;15.7.2015;Glasgow;Great Britain
SWWBA111010000;W;Women's 100 m Backstroke S11;3;17919;Piddubna;Maryna;UKR;1998;01:25.18;85180;MQS;15.7.2015;Glasgow;Great Britain
SWWBA111010000;W;Women's 100 m Backstroke S11;4;11499;Egel;Elisabeth;EST;2000;01:25.84;85840;MQS;16.4.2015;Berlin;Germany
SWWBA111010000;W;Women's 100 m Backstroke S11;5;6640;Ono;Chikako;JPN;1994;01:26.36;86360;MQS;15.7.2015;Glasgow;Great Britain
SWWBA111010000;W;Women's 100 m Backstroke S11;6;18201;Li;Guizhi;CHN;1993;01:27.81;87810;MQS;20.10.2014;Incheon;South Korea
SWWBA111010000;W;Women's 100 m Backstroke S11;7;15685;Rabbolini;Martina;ITA;1998;01:28.21;88210;MQS;24.5.2015;Lignano Sabbiadoro;Italy
SWWBA111010000;W;Women's 100 m Backstroke S11;8;6564;Douard;Stephanie;FRA;1979;01:28.42;88420;MQS;6.3.2015;Dijon;France
SWWBA111010000;W;Women's 100 m Backstroke S11;9;26712;Cai;Liwen;CHN;1998;01:29.76;89760;MQS;12.5.2015;Seoul;South Korea
SWWBA111010000;W;Women's 100 m Backstroke S11;10;6705;Xie;Qing;CHN;1988;01:30.76;90760;MQS;12.5.2015;Seoul;South Korea
SWWBA111010000;W;Women's 100 m Backstroke S11;11;14991;Martinez;Letticia;USA;1995;01:31.17;91170;MQS;22.3.2015;Toronto, Ont.;Canada
SWWBA111010000;W;Women's 100 m Backstroke S11;12;6825;Nunes Silva;Regiane;BRA;1984;01:33.13;93130;MET;15.7.2015;Glasgow;Great Britain
SWWBA111010000;W;Women's 100 m Backstroke S11;13;27051;Buniolo;Federica;ITA;1988;01:33.29;93290;MET;27.6.2015;Busto Asizio;Italy
SWWBA111010000;W;Women's 100 m Backstroke S11;14;6585;Ikinaga;Naomi;JPN;1970;01:35.40;95400;MET;7.6.2015;Kobe;Japan
SWWBA111010000;W;Women's 100 m Backstroke S11;15;6586;Ishiura;Tomomi;JPN;1988;01:37.32;97320;MET;1.3.2015;Shizuoka;Japan
SWWBA112010000;W;Women's 100 m Backstroke S12;1;14944;Russell;Hannah;GBR;1996;01:06.15;66150;MQS;28.3.2015;Glasgow;Great Britain
SWWBA112010000;W;Women's 100 m Backstroke S12;2;14869;Stukalova;Darya;RUS;1994;01:06.75;66750;MQS;15.7.2015;Glasgow;Great Britain
SWWBA112010000;W;Women's 100 m Backstroke S12;3;6858;Savchenko;Oxana;RUS;1990;01:14.47;74470;MQS;12.5.2015;Seoul;South Korea
SWWBA112010000;W;Women's 100 m Backstroke S12;4;18745;Delgado Nadal;Maria;ESP;1997;01:14.51;74510;MQS;15.7.2015;Glasgow;Great Britain
SWWBA112010000;W;Women's 100 m Backstroke S12;5;6809;Matlo;Yaryna;UKR;1990;01:14.69;74690;MQS;15.7.2015;Glasgow;Great Britain
SWWBA112010000;W;Women's 100 m Backstroke S12;6;9096;Viel;Raquel;BRA;1983;01:16.12;76120;MQS;15.7.2015;Glasgow;Great Britain
SWWBA112010000;W;Women's 100 m Backstroke S12;7;6907;Balashova;Iryna;UKR;1989;01:18.50;78500;MQS;2.4.2015;Dniprodzerzhynsk;Ukraine
SWWBA112010000;W;Women's 100 m Backstroke S12;8;20144;Pellitero;Ana Luz;ARG;1997;01:21.38;81380;MQS;24.4.2015;Sao Paulo;Brazil
SWWBA112010000;W;Women's 100 m Backstroke S12;9;6815;Moro;Anabel;ARG;1979;01:23.53;83530;MET;15.7.2015;Glasgow;Great Britain
SWWBA112010000;W;Women's 100 m Backstroke S12;10;26867;Zhou;Shanshan;CHN;1994;01:24.64;84640;MET;12.5.2015;Seoul;South Korea
SWWBA112010000;W;Women's 100 m Backstroke S12;11;10670;Telle;Emely;GER;1997;01:26.24;86240;MET;28.3.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;1;19606;Krivshina;Anna;RUS;1996;01:07.53;67530;MQS;15.7.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;2;24286;Stetsenko;Anna;UKR;1992;01:08.36;68360;MQS;16.4.2015;Berlin;Germany
SWWBA113010000;W;Women's 100 m Backstroke S13;3;10849;Young;Colleen;USA;1998;01:12.88;72880;MQS;15.7.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;4;21955;Veerman;Sterre;NED;2000;01:13.43;73430;MQS;5.4.2015;Eindhoven;Netherlands
SWWBA113010000;W;Women's 100 m Backstroke S13;5;21956;Hofman;Sanne;NED;2001;01:14.79;74790;MQS;5.4.2015;Eindhoven;Netherlands
SWWBA113010000;W;Women's 100 m Backstroke S13;6;7054;van Roosmalen;Teigan;AUS;1991;01:15.46;75460;MQS;3.4.2015;Sydney;Australia
SWWBA113010000;W;Women's 100 m Backstroke S13;7;6975;Kasamoto;Akari;JPN;1985;01:15.64;75640;MQS;15.7.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;8;6838;Petrikovicova;Karina;SVK;1993;01:16.33;76330;MQS;15.7.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;9;20736;Schoettner;Henriette;GER;1997;01:17.48;77480;MQS;16.4.2015;Berlin;Germany
SWWBA113010000;W;Women's 100 m Backstroke S13;10;26219;Jones;Jenna;AUS;2001;01:18.68;78680;MQS;19.4.2015;Sydney;Australia
SWWBA113010000;W;Women's 100 m Backstroke S13;11;14987;Currie;Cailin;USA;1998;01:18.98;78980;MQS;15.7.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;12;9242;Ciorap;Naomi;ROU;1996;01:19.53;79530;MQS;15.7.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;13;10677;Krawzow;Elena;GER;1993;01:19.56;79560;MQS;28.3.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;14;22533;Bye;Ingvild;NOR;2000;01:19.90;79900;MQS;7.3.2015;Esbjerg;Denmark
SWWBA113010000;W;Women's 100 m Backstroke S13;15;15319;Fowler;Amanda;AUS;1996;01:20.09;80090;MQS;3.4.2015;Sydney;Australia
SWWBA113010000;W;Women's 100 m Backstroke S13;16;15994;Ruether;Martha;USA;1994;01:20.63;80630;MQS;15.7.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;17;26348;Zudzilava;Anasrasiya;BLR;2001;01:21.54;81540;MET;15.7.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;18;6863;Stabrovska;Maryna;UKR;1993;01:22.84;82840;MET;15.7.2015;Glasgow;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;19;19476;Polo Lopez;Marian;ESP;2000;01:23.59;83590;MET;16.4.2015;Berlin;Germany
SWWBA113010000;W;Women's 100 m Backstroke S13;20;22130;Macleod;Lily;GBR;2001;01:23.76;83760;MET;26.7.2015;London;Great Britain
SWWBA113010000;W;Women's 100 m Backstroke S13;21;27000;Ferreira;Alani;RSA;1998;01:24.50;84500;MET;13.4.2015;Durban;South Africa
SWWBA114010000;W;Women's 100 m Backstroke S14;1;15649;Firth;Bethany;GBR;1996;01:04.70;64700;MQS;28.3.2015;Glasgow;Great Britain
SWWBA114010000;W;Women's 100 m Backstroke S14;2;8499;van der Kulk;Marlou;NED;1993;01:06.74;66740;MQS;5.4.2015;Eindhoven;Netherlands
SWWBA114010000;W;Women's 100 m Backstroke S14;3;14832;Applegate;Jessica-Jane;GBR;1996;01:06.75;66750;MQS;19.7.2015;Glasgow;Great Britain
SWWBA114010000;W;Women's 100 m Backstroke S14;4;22610;Shabalina;Valeriia;RUS;1995;01:06.80;66800;MQS;19.7.2015;Glasgow;Great Britain
SWWBA114010000;W;Women's 100 m Backstroke S14;5;17366;Davies;Chloe;GBR;1998;01:08.05;68050;MQS;28.3.2015;Glasgow;Great Britain
SWWBA114010000;W;Women's 100 m Backstroke S14;6;15320;Corry;Taylor;AUS;1995;01:09.07;69070;MQS;3.4.2015;Sydney;Australia
SWWBA114010000;W;Women's 100 m Backstroke S14;7;17912;Nesbitt;Katie;GBR;1998;01:11.78;71780;MQS;2.8.2015;Sheffield;Great Britain
SWWBA114010000;W;Women's 100 m Backstroke S14;8;17325;Franssen;Michelle;BEL;1994;01:14.02;74020;MQS;19.7.2015;Glasgow;Great Britain
SWWBA114010000;W;Women's 100 m Backstroke S14;9;16432;Cichocki;Leslie;USA;1988;01:14.30;74300;MQS;22.3.2015;Toronto, Ont.;Canada
SWWBA114010000;W;Women's 100 m Backstroke S14;10;14684;Lindberg;Pernilla;SWE;1994;01:15.21;75210;MQS;19.7.2015;Glasgow;Great Britain
SWWBA114010000;W;Women's 100 m Backstroke S14;11;22766;Kang;Jungeun;KOR;1999;01:15.27;75270;MQS;22.10.2014;Incheon;South Korea
SWWBA114010000;W;Women's 100 m Backstroke S14;12;22334;Breuer;Janina;GER;1998;01:15.48;75480;MQS;16.4.2015;Berlin;Germany
SWWBA114010000;W;Women's 100 m Backstroke S14;13;19693;Palazzo;Xenia Francesca;ITA;1998;01:19.81;79810;MET;16.4.2015;Berlin;Germany
SWWBA114010000;W;Women's 100 m Backstroke S14;14;11108;Alonso Morales;Michelle;ESP;1994;01:20.84;80840;MET;16.4.2015;Berlin;Germany
SWWBR003031000;W;Women's 50 m Breaststroke SB3;1;3489;Valle;Patricia;MEX;1969;01:01.72;61720;MQS;5.11.2014;Playa Del Carmen, Quintana Roo;Mexico
SWWBR003031000;W;Women's 50 m Breaststroke SB3;2;7398;Gavrilyuk;Natalia;RUS;1979;01:02.11;62110;MQS;17.7.2015;Glasgow;Great Britain
SWWBR003031000;W;Women's 50 m Breaststroke SB3;3;3585;Miranda Herrera;Nely;MEX;1972;01:02.94;62940;MQS;17.7.2015;Glasgow;Great Britain
SWWBR003031000;W;Women's 50 m Breaststroke SB3;4;14796;Sviderska;Olga;UKR;1989;01:03.26;63260;MQS;17.7.2015;Glasgow;Great Britain
SWWBR003031000;W;Women's 50 m Breaststroke SB3;5;22570;Lafina;Mariia;UKR;1993;01:05.77;65770;MQS;17.7.2015;Glasgow;Great Britain
SWWBR003031000;W;Women's 50 m Breaststroke SB3;6;17675;Trimi;Arjola;ITA;1987;01:06.02;66020;MQS;27.6.2015;Busto Asizio;Italy
SWWBR003031000;W;Women's 50 m Breaststroke SB3;7;3463;Xia;Jiangbo;CHN;1989;01:06.43;66430;MQS;17.7.2015;Glasgow;Great Britain
SWWBR003031000;W;Women's 50 m Breaststroke SB3;8;19809;Verbova;Maryna;UKR;1998;01:06.57;66570;MQS;17.7.2015;Glasgow;Great Britain
SWWBR003031000;W;Women's 50 m Breaststroke SB3;9;3678;Firmino;Rildene;BRA;1974;01:09.45;69450;MQS;16.11.2014;Fortaleza;Brazil
SWWBR003031000;W;Women's 50 m Breaststroke SB3;10;14551;Gabidullina;Zulfiya;KAZ;1965;01:25.85;85850;MQS;17.7.2015;Glasgow;Great Britain
SWWBR003031000;W;Women's 50 m Breaststroke SB3;11;3531;Kristiansen;Cecilie;DEN;1990;01:26.01;86010;MQS;18.4.2015;Berlin;Germany
SWWBR003031000;W;Women's 50 m Breaststroke SB3;12;3468;Adami;Zsanett;HUN;1994;01:31.45;91450;MQS;8.3.2015;Alcorcon (Madrid);Spain
SWWBR003031000;W;Women's 50 m Breaststroke SB3;13;8378;Aceves Perez;Haidee Viviana;MEX;1993;01:32.16;92160;MQS;5.11.2014;Playa Del Carmen, Quintana Roo;Mexico
SWWBR003031000;W;Women's 50 m Breaststroke SB3;14;8248;Jeon;Mikyoung;KOR;1971;01:35.71;95710;MET;23.10.2014;Incheon;South Korea
SWWBR003031000;W;Women's 50 m Breaststroke SB3;15;3955;Teunissen;Lisette;NED;1986;01:35.81;95810;MET;4.4.2015;Eindhoven;Netherlands
SWWBR003031000;W;Women's 50 m Breaststroke SB3;16;26761;Cunnington;Tammy;CAN;1975;01:36.21;96210;MET;17.7.2015;Glasgow;Great Britain
SWWBR104011000;W;Women's 100 m Breaststroke SB4;1;8919;Rung;Sarah Louise;NOR;1989;01:44.10;104100;MQS;8.3.2015;Esbjerg;Denmark
SWWBR104011000;W;Women's 100 m Breaststroke SB4;2;15335;Ghiretti;Giulia;ITA;1994;01:54.60;114600;MQS;18.7.2015;Glasgow;Great Britain
SWWBR104011000;W;Women's 100 m Breaststroke SB4;3;4201;Shavel;Natalia;BLR;1973;02:00.79;120790;MQS;18.7.2015;Glasgow;Great Britain
SWWBR104011000;W;Women's 100 m Breaststroke SB4;4;21103;Deviatova;Irina;RUS;1988;02:00.89;120890;MQS;18.7.2015;Glasgow;Great Britain
SWWBR104011000;W;Women's 100 m Breaststroke SB4;5;3778;Goh;Rui Si Theresa;SIN;1987;02:02.86;122860;MQS;18.7.2015;Glasgow;Great Britain
SWWBR104011000;W;Women's 100 m Breaststroke SB4;6;4004;Antoniadou;Chrysoula;GRE;1995;02:06.69;126690;MQS;18.7.2015;Glasgow;Great Britain
SWWBR104011000;W;Women's 100 m Breaststroke SB4;7;3988;Luo;Alice Hsiao Hung;TPE;1967;02:10.51;130510;MQS;19.10.2014;Incheon;South Korea
SWWBR104011000;W;Women's 100 m Breaststroke SB4;8;3796;Kajiwara;Noriko;JPN;1967;02:14.72;134720;MQS;19.10.2014;Incheon;South Korea
SWWBR104011000;W;Women's 100 m Breaststroke SB4;9;3902;Wu;Qi;CHN;1992;02:15.18;135180;MQS;24.4.2015;Sao Paulo;Brazil
SWWBR104011000;W;Women's 100 m Breaststroke SB4;10;3769;Engelhardt;Katalin;HUN;1971;02:19.14;139140;MQS;18.7.2015;Glasgow;Great Britain
SWWBR105011000;W;Women's 100 m Breaststroke SB5;1;17280;Savtsova;Viktoriia;UKR;1997;01:44.10;104100;MQS;3.4.2015;Dniprodzerzhynsk;Ukraine
SWWBR105011000;W;Women's 100 m Breaststroke SB5;2;11943;Song;Lingling;CHN;1996;01:51.41;111410;MQS;19.10.2014;Incheon;South Korea
SWWBR105011000;W;Women's 100 m Breaststroke SB5;3;4486;Schott;Verena;GER;1989;01:51.43;111430;MQS;14.7.2015;Glasgow;Great Britain
SWWBR105011000;W;Women's 100 m Breaststroke SB5;4;14850;Nir-Kistler;Noga;USA;1979;01:53.30;113300;MQS;21.3.2015;Toronto, Ont.;Canada
SWWBR105011000;W;Women's 100 m Breaststroke SB5;5;4027;Castello Farre;Julia;ESP;1990;01:56.61;116610;MQS;19.4.2015;Berlin;Germany
SWWBR105011000;W;Women's 100 m Breaststroke SB5;6;9097;Sampaio;Paloma;BRA;1992;01:57.26;117260;MQS;24.4.2015;Sao Paulo;Brazil
SWWBR105011000;W;Women's 100 m Breaststroke SB5;7;4089;Illes;Fanni;HUN;1992;01:57.30;117300;MQS;14.7.2015;Glasgow;Great Britain
SWWBR105011000;W;Women's 100 m Breaststroke SB5;8;17720;Trinh;Thi Bich Nhu;VIE;1985;01:57.43;117430;MQS;14.7.2015;Glasgow;Great Britain
SWWBR105011000;W;Women's 100 m Breaststroke SB5;9;4483;Raczko;Gitta;HUN;1975;01:58.82;118820;MQS;14.7.2015;Glasgow;Great Britain
SWWBR105011000;W;Women's 100 m Breaststroke SB5;10;11697;Bjornsdottir;Thelma Bjorg;ISL;1996;01:59.32;119320;MQS;14.7.2015;Glasgow;Great Britain
SWWBR105011000;W;Women's 100 m Breaststroke SB5;11;14637;Weber-Treiber;Sabine;AUT;1979;02:01.25;121250;MQS;19.4.2015;Berlin;Germany
SWWBR105011000;W;Women's 100 m Breaststroke SB5;12;4188;Romano;Emanuela;ITA;1990;02:02.07;122070;MQS;14.7.2015;Glasgow;Great Britain
SWWBR105011000;W;Women's 100 m Breaststroke SB5;13;7216;Drapeau;Valerie;CAN;1985;02:07.49;127490;MET;21.3.2015;Toronto, Ont.;Canada
SWWBR106011000;W;Women's 100 m Breaststroke SB6;1;21815;Thomas Kane;Tiffany;AUS;2001;01:34.95;94950;MQS;14.7.2015;Glasgow;Great Britain
SWWBR106011000;W;Women's 100 m Breaststroke SB6;2;4935;Henshaw;Charlotte;GBR;1987;01:36.94;96940;MQS;14.7.2015;Glasgow;Great Britain
SWWBR106011000;W;Women's 100 m Breaststroke SB6;3;4364;Simmonds;Eleanor;GBR;1994;01:39.63;99630;MQS;19.4.2015;Berlin;Germany
SWWBR106011000;W;Women's 100 m Breaststroke SB6;4;10618;Huebner;Tanya;AUS;1978;01:40.85;100850;MQS;14.7.2015;Glasgow;Great Britain
SWWBR106011000;W;Women's 100 m Breaststroke SB6;5;4310;Johnson;Elizabeth;GBR;1985;01:44.74;104740;MQS;26.3.2015;Glasgow;Great Britain
SWWBR106011000;W;Women's 100 m Breaststroke SB6;6;4262;Boyt;Reilly;USA;1996;01:47.96;107960;MQS;21.3.2015;Toronto, Ont.;Canada
SWWBR106011000;W;Women's 100 m Breaststroke SB6;7;18163;Turner;Nicole;IRL;2002;01:48.07;108070;MQS;14.7.2015;Glasgow;Great Britain
SWWBR106011000;W;Women's 100 m Breaststroke SB6;8;14462;Ribeiro;Susana;BRA;1967;01:48.76;108760;MQS;19.4.2015;Berlin;Germany
SWWBR106011000;W;Women's 100 m Breaststroke SB6;9;17534;Herzog;Sophia Elizabeth;USA;1997;01:49.88;109880;MQS;21.3.2015;Toronto, Ont.;Canada
SWWBR106011000;W;Women's 100 m Breaststroke SB6;10;19424;Wilson;Kate;AUS;1998;01:50.60;110600;MQS;19.4.2015;Sydney;Australia
SWWBR106011000;W;Women's 100 m Breaststroke SB6;11;22578;Kozlova;Nina;UKR;1997;01:52.73;112730;MQS;14.7.2015;Glasgow;Great Britain
SWWBR106011000;W;Women's 100 m Breaststroke SB6;12;4251;Kaya;Ozlem;TUR;1992;01:53.58;113580;MET;16.5.2015;Split;Croatia
SWWBR106011000;W;Women's 100 m Breaststroke SB6;13;4605;Langill;Nydia;CAN;1993;01:54.38;114380;MET;21.3.2015;Toronto, Ont.;Canada
SWWBR106011000;W;Women's 100 m Breaststroke SB6;14;19698;Somellera Mandujano;Naomi;MEX;1998;01:54.58;114580;MET;7.6.2015;Colorado  Springs, CO;United States of America
SWWBR107011000;W;Women's 100 m Breaststroke SB7;1;5097;Long;Jessica;USA;1992;01:31.47;91470;MQS;21.3.2015;Toronto, Ont.;Canada
SWWBR107011000;W;Women's 100 m Breaststroke SB7;2;5247;den Braber;Lisa;NED;1992;01:33.64;93640;MQS;3.4.2015;Eindhoven;Netherlands
SWWBR107011000;W;Women's 100 m Breaststroke SB7;3;8953;Khrul;Oksana;UKR;1995;01:37.60;97600;MQS;3.4.2015;Dniprodzerzhynsk;Ukraine
SWWBR107011000;W;Women's 100 m Breaststroke SB7;4;22532;Routliffe;Tess;CAN;1998;01:38.05;98050;MQS;14.7.2015;Glasgow;Great Britain
SWWBR107011000;W;Women's 100 m Breaststroke SB7;5;4735;Almeida;Veronica;BRA;1975;01:39.98;99980;MQS;16.11.2014;Fortaleza;Brazil
SWWBR107011000;W;Women's 100 m Breaststroke SB7;6;21140;Liu;Daomin;CHN;1999;01:40.62;100620;MQS;25.4.2015;Sao Paulo;Brazil
SWWBR107011000;W;Women's 100 m Breaststroke SB7;7;4909;Mehain;Sarah;CAN;1995;01:45.23;105230;MQS;14.7.2015;Glasgow;Great Britain
SWWBR107011000;W;Women's 100 m Breaststroke SB7;8;16225;Cruz de Andrade;Pamella Cristina;BRA;1993;01:47.34;107340;MQS;24.4.2015;Sao Paulo;Brazil
SWWBR107011000;W;Women's 100 m Breaststroke SB7;9;22424;Rodriguez;Emma;VEN;1973;01:48.91;108910;MQS;26.5.2015;Barquisimeto;Venezuela
SWWBR107011000;W;Women's 100 m Breaststroke SB7;10;14699;Klausen;Mina Marie Heyerdal;NOR;1997;01:49.30;109300;MQS;8.3.2015;Esbjerg;Denmark
SWWBR107011000;W;Women's 100 m Breaststroke SB7;11;4978;Berube;Camille;CAN;1995;01:49.48;109480;MQS;26.3.2015;Glasgow;Great Britain
SWWBR107011000;W;Women's 100 m Breaststroke SB7;12;17934;Duskova;Vendula;CZE;1998;01:50.42;110420;MQS;14.7.2015;Glasgow;Great Britain
SWWBR107011000;W;Women's 100 m Breaststroke SB7;13;21872;Lettenberger;Ahalya;USA;2001;01:51.14;111140;MQS;21.3.2015;Toronto, Ont.;Canada
SWWBR107011000;W;Women's 100 m Breaststroke SB7;14;4822;Makinen;Meri-Maari;FIN;1992;01:59.59;119590;MET;25.4.2015;Vaasa;Finland
SWWBR108011000;W;Women's 100 m Breaststroke SB8;1;5403;Vladykina;Olesia;RUS;1988;01:17.47;77470;MQS;14.7.2015;Glasgow;Great Britain
SWWBR108011000;W;Women's 100 m Breaststroke SB8;2;5486;Cashmore;Claire;GBR;1988;01:21.15;81150;MQS;14.7.2015;Glasgow;Great Britain
SWWBR108011000;W;Women's 100 m Breaststroke SB8;3;5780;Roxon;Katarina;CAN;1993;01:21.97;81970;MQS;14.7.2015;Glasgow;Great Britain
SWWBR108011000;W;Women's 100 m Breaststroke SB8;4;5889;Wozniak;Paulina;POL;1992;01:22.06;82060;MQS;14.7.2015;Glasgow;Great Britain
SWWBR108011000;W;Women's 100 m Breaststroke SB8;5;5620;Keane;Ellen;IRL;1995;01:22.50;82500;MQS;14.7.2015;Glasgow;Great Britain
SWWBR108011000;W;Women's 100 m Breaststroke SB8;6;5919;Buck;Chloe;GBR;1997;01:24.68;84680;MQS;19.4.2015;Berlin;Germany
SWWBR108011000;W;Women's 100 m Breaststroke SB8;7;5607;Johannes;Anna;USA;1993;01:27.87;87870;MQS;21.3.2015;Toronto, Ont.;Canada
SWWBR108011000;W;Women's 100 m Breaststroke SB8;8;15254;Howarth;Nikita;NZL;1998;01:28.77;88770;MQS;14.7.2015;Glasgow;Great Britain
SWWBR108011000;W;Women's 100 m Breaststroke SB8;9;19248;Kuznetsova;Ulyana;RUS;1990;01:30.67;90670;MQS;14.7.2015;Glasgow;Great Britain
SWWBR108011000;W;Women's 100 m Breaststroke SB8;10;14840;Kearney;Tully;GBR;1997;01:30.85;90850;MQS;26.3.2015;Glasgow;Great Britain
SWWBR108011000;W;Women's 100 m Breaststroke SB8;11;5235;Chen;Zhonglan;CHN;1991;01:31.80;91800;MQS;25.4.2015;Sao Paulo;Brazil
